"PLANT","DTSTART","DTEND","NDELAYCODE","DELAYCOMMENT","COILID1","DTSTORE"
2,"03.03.17 10:58","03.03.17 11:05",0,,,"03.03.17 11:10"
1,"03.03.17 11:23","03.03.17 11:31",0,,,"03.03.17 11:36"
2,"03.03.17 11:45","03.03.17 11:51",0,,,"03.03.17 11:56"
3,"03.03.17 11:51","03.03.17 12:40",0,,,"03.03.17 12:40"
1,"03.03.17 12:40","03.03.17 12:45",0,,,"03.03.17 12:50"
3,"03.03.17 14:18","06.03.17 06:08",0,,,"06.03.17 06:08"
2,"03.03.17 12:55","03.03.17 13:01",0,,,"03.03.17 13:01"
2,"03.03.17 14:13","03.03.17 14:18",0,,,"03.03.17 14:23"
3,"06.03.17 06:15","08.03.17 13:00",0,,,"08.03.17 13:00"
1,"06.03.17 06:08","06.03.17 06:15",0,,,"06.03.17 06:20"
1,"08.03.17 13:00","08.03.17 13:00",0,,,"08.03.17 13:05"
3,"08.03.17 13:00","08.03.17 13:09",0,,,"08.03.17 13:09"
1,"08.03.17 13:09","08.03.17 13:09",0,,,"08.03.17 13:14"
3,"08.03.17 13:09","08.03.17 13:45",0,,,"08.03.17 13:45"
1,"08.03.17 13:45","08.03.17 13:49",0,,,"08.03.17 13:54"
3,"08.03.17 13:49","09.03.17 11:20",0,,,"09.03.17 11:20"
1,"09.03.17 11:20","09.03.17 11:20",0,,,"09.03.17 11:25"
3,"09.03.17 11:20","09.03.17 14:32",0,,,"09.03.17 14:32"
1,"09.03.17 14:32","09.03.17 15:26",0,,,"09.03.17 15:31"
3,"09.03.17 15:26","09.03.17 15:37",0,,,"09.03.17 15:37"
1,"09.03.17 15:37","09.03.17 15:41",0,,,"09.03.17 15:46"
3,"09.03.17 15:41","09.03.17 15:47",0,,,"09.03.17 15:47"
1,"09.03.17 15:47","09.03.17 16:13",0,,,"09.03.17 16:18"
3,"09.03.17 16:13","10.03.17 06:00",0,,,"10.03.17 06:00"
1,"10.03.17 06:00","10.03.17 06:15",0,,,"10.03.17 06:20"
3,"10.03.17 06:15","10.03.17 06:28",0,,,"10.03.17 06:28"
1,"10.03.17 06:28","10.03.17 06:32",0,,,"10.03.17 06:37"
3,"10.03.17 06:32","10.03.17 06:49",0,,,"10.03.17 06:49"
1,"10.03.17 06:49","10.03.17 06:56",0,,,"10.03.17 07:01"
3,"10.03.17 06:56","10.03.17 07:12",0,,,"10.03.17 07:12"
1,"10.03.17 07:12","10.03.17 07:24",0,,,"10.03.17 07:29"
3,"10.03.17 07:24","10.03.17 09:07",0,,,"10.03.17 09:07"
1,"10.03.17 09:07","10.03.17 09:21",0,,,"10.03.17 09:26"
3,"10.03.17 09:21","10.03.17 09:38",0,,,"10.03.17 09:38"
1,"10.03.17 09:38","10.03.17 09:38",0,,,"10.03.17 09:43"
3,"10.03.17 09:38","10.03.17 10:29",0,,,"10.03.17 10:29"
1,"10.03.17 10:29","10.03.17 10:29",0,,,"10.03.17 10:34"
3,"10.03.17 10:29","10.03.17 11:32",0,,,"10.03.17 11:32"
1,"10.03.17 11:32","10.03.17 11:41",0,,,"10.03.17 11:46"
3,"10.03.17 11:41","10.03.17 12:23",0,,,"10.03.17 12:23"
1,"10.03.17 12:23","10.03.17 12:35",0,,,"10.03.17 12:40"
3,"10.03.17 12:35","10.03.17 13:09",0,,,"10.03.17 13:09"
1,"10.03.17 13:09","10.03.17 13:40",0,,,"10.03.17 13:45"
3,"10.03.17 13:40","13.03.17 08:21",0,,,"13.03.17 08:21"
1,"13.03.17 08:21","13.03.17 09:58",0,,,"13.03.17 10:03"
3,"13.03.17 09:58","13.03.17 10:45",0,,,"13.03.17 10:45"
1,"13.03.17 10:45","13.03.17 11:12",0,,,"13.03.17 11:17"
3,"13.03.17 11:12","13.03.17 11:26",0,,,"13.03.17 11:26"
1,"13.03.17 11:26","13.03.17 11:30",0,,,"13.03.17 11:35"
3,"13.03.17 11:30","13.03.17 13:40",0,,,"13.03.17 13:40"
1,"13.03.17 13:40","13.03.17 13:52",0,,,"13.03.17 13:57"
3,"13.03.17 13:52","13.03.17 14:45",0,,,"13.03.17 14:45"
1,"13.03.17 14:45","13.03.17 14:48",0,,,"13.03.17 14:53"
3,"13.03.17 14:48","13.03.17 14:58",0,,,"13.03.17 14:58"
1,"13.03.17 14:58","13.03.17 15:37",0,,,"13.03.17 15:42"
3,"13.03.17 15:37","13.03.17 16:01",0,,,"13.03.17 16:01"
1,"13.03.17 16:01","13.03.17 16:13",0,,,"13.03.17 16:18"
3,"13.03.17 16:13","14.03.17 06:21",0,,,"14.03.17 06:21"
1,"14.03.17 06:21","14.03.17 06:37",0,,,"14.03.17 06:42"
3,"14.03.17 06:37","14.03.17 08:18",0,,,"14.03.17 08:23"
2,"14.03.17 08:18","14.03.17 08:34",0,,,"14.03.17 08:34"
2,"14.03.17 08:44","14.03.17 09:30",0,,,"14.03.17 09:30"
2,"14.03.17 09:45","14.03.17 10:51",0,,,"14.03.17 10:51"
2,"14.03.17 11:00","14.03.17 11:30",0,,,"14.03.17 11:30"
2,"14.03.17 18:54","15.03.17 06:54",0,,,"15.03.17 06:54"
2,"15.03.17 07:04","15.03.17 07:09",0,,,"15.03.17 07:09"
2,"15.03.17 07:10","15.03.17 07:17",0,,,"15.03.17 07:17"
2,"15.03.17 07:47","15.03.17 07:53",0,,,"15.03.17 07:53"
2,"15.03.17 09:44","15.03.17 11:09",0,,,"15.03.17 11:09"
2,"15.03.17 11:25","15.03.17 11:30",0,,,"15.03.17 11:30"
2,"15.03.17 11:33","15.03.17 12:24",0,,,"15.03.17 12:24"
2,"15.03.17 14:42","15.03.17 14:47",0,,,"15.03.17 14:47"
2,"15.03.17 15:12","16.03.17 06:10",0,,,"16.03.17 06:10"
2,"16.03.17 06:13","16.03.17 06:51",0,,,"16.03.17 06:51"
3,"16.03.17 07:19","16.03.17 07:29",0,,,"16.03.17 07:29"
2,"16.03.17 07:19","16.03.17 07:19",0,,,"16.03.17 07:25"
3,"16.03.17 07:45","16.03.17 08:15",0,,,"16.03.17 08:15"
1,"16.03.17 07:29","16.03.17 07:45",0,,,"16.03.17 07:50"
1,"16.03.17 08:15","16.03.17 08:21",0,,,"16.03.17 08:26"
3,"16.03.17 08:21","16.03.17 08:33",0,,,"16.03.17 08:33"
1,"16.03.17 08:33","16.03.17 08:39",0,,,"16.03.17 08:44"
3,"16.03.17 08:39","16.03.17 08:54",0,,,"16.03.17 08:54"
1,"16.03.17 08:54","16.03.17 09:01",0,,,"16.03.17 09:06"
3,"16.03.17 09:01","16.03.17 09:07",0,,,"16.03.17 09:07"
1,"16.03.17 09:07","16.03.17 09:13",0,,,"16.03.17 09:18"
3,"16.03.17 09:13","16.03.17 09:22",0,,,"16.03.17 09:22"
1,"16.03.17 09:22","16.03.17 09:28",0,,,"16.03.17 09:33"
3,"16.03.17 09:28","16.03.17 09:45",0,,,"16.03.17 09:45"
1,"16.03.17 09:45","16.03.17 09:49",0,,,"16.03.17 09:54"
3,"16.03.17 09:49","16.03.17 10:32",0,,,"16.03.17 10:32"
1,"16.03.17 10:32","16.03.17 10:47",0,,,"16.03.17 10:52"
3,"16.03.17 10:47","16.03.17 10:53",0,,,"16.03.17 10:53"
1,"16.03.17 10:53","16.03.17 11:02",0,,,"16.03.17 11:07"
3,"16.03.17 11:02","16.03.17 11:14",0,,,"16.03.17 11:14"
1,"16.03.17 11:14","16.03.17 12:06",0,,,"16.03.17 12:11"
3,"16.03.17 12:06","17.03.17 07:47",0,,,"17.03.17 07:47"
2,"17.03.17 07:56","17.03.17 08:03",0,,,"17.03.17 08:08"
1,"17.03.17 07:47","17.03.17 07:49",0,,,"17.03.17 07:54"
3,"17.03.17 08:03","17.03.17 08:12",0,,,"17.03.17 08:12"
1,"17.03.17 08:12","17.03.17 08:12",0,,,"17.03.17 08:18"
2,"17.03.17 08:33","17.03.17 08:38",0,,,"17.03.17 08:43"
3,"17.03.17 08:38","17.03.17 08:45",0,,,"17.03.17 08:45"
1,"17.03.17 08:45","17.03.17 08:49",0,,,"17.03.17 08:54"
2,"17.03.17 09:21","17.03.17 09:27",0,,,"17.03.17 09:32"
3,"17.03.17 09:27","17.03.17 10:48",0,,,"17.03.17 10:48"
1,"17.03.17 10:48","17.03.17 10:48",0,,,"17.03.17 10:53"
2,"17.03.17 12:32","17.03.17 12:32",0,,,"17.03.17 12:37"
3,"17.03.17 12:32","20.03.17 07:33",0,,,"20.03.17 07:33"
1,"20.03.17 07:33","20.03.17 07:42",0,,,"20.03.17 07:47"
2,"20.03.17 09:06","20.03.17 09:10",0,,,"20.03.17 09:15"
3,"20.03.17 09:10","20.03.17 09:17",0,,,"20.03.17 09:17"
1,"20.03.17 09:17","20.03.17 09:18",0,,,"20.03.17 09:23"
2,"20.03.17 09:31","20.03.17 09:35",0,,,"20.03.17 09:40"
1,"07.11.17 14:31","07.11.17 14:36",0,,,"01.12.17 12:31"
3,"12.01.17 16:12","12.01.17 16:24",1000,,,"07.12.17 20:39"
1,"07.11.17 14:36","07.11.17 14:41",0,,,"01.12.17 12:32"
1,"07.11.17 14:41","23.01.18 11:51",0,,,"23.01.18 11:56"
1,"23.01.18 12:00","24.01.18 12:49",0,,,"24.01.18 12:54"
1,"24.01.18 12:56","26.01.18 09:01",0,,,"26.01.18 09:06"
1,"26.01.18 09:10","26.01.18 12:19",5000,,,"06.02.18 14:04"
1,"26.01.18 13:49","28.01.18 06:48",2000,,,"06.02.18 14:05"
1,"07.02.18 11:42","07.02.18 13:21",0,,,"07.02.18 13:26"
1,"28.01.18 06:53","28.01.18 07:36",0,,,"28.01.18 07:41"
1,"28.01.18 07:42","28.01.18 10:39",0,,,"28.01.18 10:44"
1,"28.01.18 10:46","28.01.18 11:21",0,,,"28.01.18 11:26"
1,"28.01.18 11:31","28.01.18 12:58",0,,,"28.01.18 13:03"
3,"29.01.18 14:04","29.01.18 14:27",0,,"1700001500Y100","29.01.18 14:27"
1,"28.01.18 13:10","29.01.18 16:50",0,,,"29.01.18 16:55"
1,"29.01.18 14:27","29.01.18 14:28",0,,,"29.01.18 14:33"
3,"29.01.18 14:28","29.01.18 14:52",0,,"1700001500Y100","29.01.18 14:52"
1,"29.01.18 14:52","29.01.18 14:53",0,,,"29.01.18 14:58"
3,"29.01.18 14:53","29.01.18 16:23",0,,"1700001500Y100","29.01.18 16:23"
1,"29.01.18 16:23","29.01.18 16:24",0,,,"29.01.18 16:29"
3,"29.01.18 16:24","29.01.18 16:33",0,,"1700001500Y100","29.01.18 16:33"
1,"29.01.18 16:55","30.01.18 08:21",0,,,"30.01.18 08:26"
1,"29.01.18 16:33","29.01.18 16:55",0,,,"29.01.18 16:33"
1,"29.01.18 17:34","29.01.18 17:35",0,,,"29.01.18 17:40"
3,"29.01.18 16:55","29.01.18 17:34",0,,"1700001500Y100","29.01.18 17:34"
3,"29.01.18 17:35","29.01.18 18:15",0,,"1700000500Y100","29.01.18 18:15"
1,"29.01.18 18:15","29.01.18 18:16",0,,,"29.01.18 18:21"
3,"29.01.18 18:16","30.01.18 07:43",0,,"1700000500Y100","30.01.18 07:43"
1,"30.01.18 07:43","30.01.18 07:43",0,,,"30.01.18 07:48"
3,"30.01.18 07:43","30.01.18 07:49",0,,"1700000500Y100","30.01.18 07:49"
1,"30.01.18 07:49","30.01.18 07:51",0,,,"30.01.18 07:56"
3,"30.01.18 07:51","30.01.18 08:14",0,,"1700000500Y100","30.01.18 08:14"
1,"30.01.18 08:14","30.01.18 08:32",0,,,"30.01.18 08:37"
1,"30.01.18 08:37","30.01.18 11:05",0,,,"30.01.18 11:05"
3,"30.01.18 08:32","30.01.18 08:37",0,,"1700001000Y100","30.01.18 08:37"
2,"30.01.18 11:05","30.01.18 11:46",0,,"1700001000Y100","30.01.18 11:10"
1,"30.01.18 11:46","30.01.18 12:23",0,,,"30.01.18 12:28"
1,"30.01.18 12:58","30.01.18 13:57",0,,,"30.01.18 14:02"
2,"30.01.18 12:13","30.01.18 12:19",0,,"1700001000Y100","30.01.18 12:19"
2,"30.01.18 12:58","30.01.18 12:58",0,,"1700001000Y100","30.01.18 13:03"
2,"30.01.18 14:03","30.01.18 14:06",0,,"1700000900Y100","30.01.18 14:08"
1,"30.01.18 14:06","30.01.18 14:26",0,,,"30.01.18 14:31"
2,"30.01.18 14:31","30.01.18 14:33",0,,"1700000900Y100","30.01.18 14:36"
1,"30.01.18 14:33","30.01.18 15:34",0,,,"30.01.18 15:39"
1,"30.01.18 15:50","30.01.18 16:23",0,,,"30.01.18 16:28"
3,"30.01.18 16:00","30.01.18 16:32",0,,"1700001900Y100","30.01.18 16:05"
1,"30.01.18 16:32","31.01.18 06:41",0,,,"31.01.18 06:46"
2,"31.01.18 06:58","31.01.18 06:59",0,,"1700000200Y100","31.01.18 07:03"
1,"31.01.18 06:59","31.01.18 08:03",0,,,"31.01.18 08:08"
2,"31.01.18 08:22","31.01.18 08:22",0,,"1700001100Y100","31.01.18 08:27"
1,"05.02.18 12:18","05.02.18 13:42",0,,,"05.02.18 13:47"
1,"05.02.18 14:06","06.02.18 08:21",0,,,"06.02.18 08:26"
1,"06.02.18 08:35","06.02.18 11:20",0,,,"06.02.18 11:25"
1,"06.02.18 11:39","06.02.18 12:05",0,,,"06.02.18 12:11"
1,"06.02.18 12:12","06.02.18 13:20",0,,,"06.02.18 13:25"
1,"06.02.18 13:26","06.02.18 13:51",0,,,"06.02.18 13:56"
1,"06.02.18 14:04","07.02.18 11:31",0,,,"07.02.18 11:36"
1,"26.01.18 12:26","26.01.18 13:43",6000,,,"06.02.18 14:05"
1,"07.02.18 13:26","07.02.18 13:36",0,,,"07.02.18 13:41"
1,"07.02.18 13:52","08.02.18 09:01",0,,,"08.02.18 09:06"
1,"08.02.18 09:10","08.02.18 11:59",0,,,"08.02.18 12:04"
1,"08.02.18 12:04","08.02.18 12:18",0,,,"08.02.18 12:23"
1,"08.02.18 13:12","08.02.18 13:24",0,,,"08.02.18 13:29"
1,"08.02.18 13:44","09.02.18 13:18",0,,,"09.02.18 13:23"
1,"01.03.18 12:17","01.03.18 12:40",0,,,"01.03.18 12:45"
2,"01.03.18 11:52","01.03.18 12:07",0,,"17000622000000","01.03.18 12:07"
1,"01.03.18 12:50","03.03.18 06:11",0,,,"03.03.18 06:16"
2,"01.03.18 12:40","01.03.18 12:47",0,,"17000622000000","01.03.18 12:47"
2,"02.03.18 12:57","02.03.18 13:32",0,,"17000622000000","02.03.18 13:32"
2,"02.03.18 13:32","02.03.18 14:13",0,,"17000622000000","02.03.18 14:13"
2,"02.03.18 14:42","02.03.18 15:11",0,,"17000622000000","02.03.18 15:11"
2,"02.03.18 14:14","02.03.18 14:40",0,,"17000622000000","02.03.18 14:40"
2,"02.03.18 15:17","02.03.18 15:34",0,,"17000622000000","02.03.18 15:34"
2,"02.03.18 15:41","02.03.18 16:05",0,,"17000622000000","02.03.18 16:05"
2,"03.03.18 08:13","03.03.18 08:47",0,,"1800007500Y100","03.03.18 08:47"
1,"03.03.18 06:21","03.03.18 06:43",0,,,"03.03.18 06:48"
1,"03.03.18 06:49","03.03.18 12:17",0,,,"03.03.18 12:22"
2,"03.03.18 09:20","03.03.18 12:23",0,,"1800007500Y100","03.03.18 12:23"
1,"03.03.18 12:40","03.03.18 13:43",0,,,"03.03.18 13:48"
2,"03.03.18 13:58","03.03.18 14:06",0,,"1800006800Y100","03.03.18 14:06"
1,"03.03.18 14:12","03.03.18 14:31",0,,,"03.03.18 14:36"
1,"03.03.18 15:07","03.03.18 15:18",0,,,"03.03.18 15:23"
1,"03.03.18 14:47","03.03.18 14:59",0,,,"03.03.18 15:04"
2,"03.03.18 16:43","05.03.18 17:45",0,,"1800013700Y100","05.03.18 17:45"
1,"03.03.18 15:31","06.03.18 07:45",0,,,"06.03.18 07:50"
2,"05.03.18 18:31","06.03.18 07:53",0,,"1800013700Y100","06.03.18 07:53"
2,"06.03.18 08:09","06.03.18 08:17",0,,"1800026600Y100","06.03.18 08:17"
1,"06.03.18 09:04","06.03.18 09:25",0,,,"06.03.18 09:30"
3,"06.03.18 09:10","06.03.18 09:29",0,,"1800026800Y100","06.03.18 09:29"
1,"06.03.18 09:29","06.03.18 10:59",0,,,"06.03.18 11:04"
2,"06.03.18 11:35","06.03.18 11:42",0,,"1800027500Y100","06.03.18 11:42"
1,"06.03.18 11:05","06.03.18 11:46",0,,,"06.03.18 11:51"
1,"06.03.18 12:57","06.03.18 13:04",0,,,"06.03.18 13:09"
1,"06.03.18 12:19","06.03.18 12:46",0,,,"06.03.18 12:51"
2,"07.03.18 08:01","07.03.18 08:06",0,,"1800028800Y100","07.03.18 08:06"
1,"06.03.18 14:16","07.03.18 07:31",0,,,"07.03.18 07:36"
1,"07.03.18 07:36","07.03.18 08:02",0,,,"07.03.18 08:07"
1,"31.01.18 08:23","03.02.18 08:39",0,,,"03.02.18 08:44"
1,"30.01.18 12:32","30.01.18 12:41",0,,,"30.01.18 12:46"
1,"03.02.18 08:54","03.02.18 11:30",0,,,"03.02.18 11:35"
1,"03.02.18 11:40","03.02.18 11:52",0,,,"03.02.18 11:57"
1,"03.02.18 12:08","03.02.18 12:29",0,,,"03.02.18 12:34"
1,"03.02.18 12:36","03.02.18 13:05",0,,,"03.02.18 13:10"
1,"03.02.18 13:14","05.02.18 12:05",0,,,"05.02.18 12:10"
1,"09.02.18 13:29","09.02.18 13:55",0,,,"09.02.18 14:00"
1,"09.02.18 14:04","09.02.18 14:54",0,,,"09.02.18 14:59"
1,"09.02.18 15:03","09.02.18 15:51",0,,,"09.02.18 15:56"
1,"09.02.18 15:58","10.02.18 07:39",0,,,"10.02.18 07:44"
1,"10.02.18 08:01","10.02.18 08:52",0,,,"10.02.18 08:57"
1,"10.02.18 09:08","10.02.18 11:08",0,,,"10.02.18 11:14"
1,"10.02.18 11:20","10.02.18 12:11",0,,,"10.02.18 12:16"
1,"10.02.18 12:19","10.02.18 13:06",0,,,"10.02.18 13:11"
1,"10.02.18 13:14","10.02.18 13:58",0,,,"10.02.18 14:03"
1,"10.02.18 14:03","12.02.18 12:48",0,,,"12.02.18 12:53"
3,"17.02.18 15:13","17.02.18 15:38",0,,"1700001400Y100","17.02.18 15:38"
1,"12.02.18 12:54","18.02.18 08:05",6000,Other,,"18.02.18 08:10"
1,"17.02.18 15:38","17.02.18 15:44",0,,,"17.02.18 15:49"
1,"18.02.18 08:15","18.02.18 09:25",0,,,"18.02.18 09:30"
1,"18.02.18 09:37","18.02.18 10:14",0,,,"18.02.18 10:19"
3,"19.02.18 13:33","19.02.18 13:40",0,,"1700002000Y100","19.02.18 13:37"
1,"18.02.18 10:42","19.02.18 13:40",0,,,"19.02.18 13:45"
1,"19.02.18 13:56","19.02.18 14:03",0,,,"19.02.18 14:09"
2,"20.02.18 07:57","20.02.18 08:22",0,,"1800007700Y100","20.02.18 08:22"
1,"19.02.18 15:02","20.02.18 08:25",0,,,"20.02.18 08:30"
3,"20.02.18 09:35","21.02.18 14:21",0,,"1800006300Y100","21.02.18 14:21"
1,"20.02.18 09:07","20.02.18 09:13",0,,,"20.02.18 09:18"
1,"20.02.18 09:35","21.02.18 14:23",0,,,"21.02.18 14:28"
1,"21.02.18 14:21","21.02.18 15:30",0,,,"21.02.18 15:35"
1,"21.02.18 15:30","22.02.18 10:45",0,,,"22.02.18 10:50"
3,"22.02.18 10:58","22.02.18 12:12",0,,"1800022300Y100","22.02.18 12:12"
1,"22.02.18 10:53","22.02.18 12:01",0,,,"22.02.18 12:06"
3,"22.02.18 12:16","22.02.18 12:23",0,,"1800022300Y100","22.02.18 12:23"
1,"22.02.18 12:15","22.02.18 14:21",0,,,"22.02.18 14:26"
1,"22.02.18 12:23","22.02.18 12:23",0,,,"22.02.18 12:28"
3,"22.02.18 12:23","22.02.18 14:19",0,,"1800022300Y100","22.02.18 14:19"
1,"22.02.18 14:32","22.02.18 14:47",0,,,"22.02.18 14:52"
1,"22.02.18 15:26","22.02.18 15:40",0,,,"22.02.18 15:45"
1,"23.02.18 17:17","23.02.18 17:36",0,,,"23.02.18 17:41"
1,"22.02.18 16:00","23.02.18 16:17",0,,,"23.02.18 16:22"
2,"23.02.18 16:19","23.02.18 16:32",0,,"1700021700Y100","23.02.18 16:32"
3,"23.02.18 18:24","24.02.18 10:56",0,,"1800023100Y100","24.02.18 10:56"
1,"23.02.18 18:24","24.02.18 10:52",0,,,"24.02.18 10:57"
1,"24.02.18 10:56","24.02.18 11:49",0,,,"24.02.18 11:54"
3,"24.02.18 11:49","24.02.18 12:02",0,,"1800023400Y100","24.02.18 12:02"
1,"24.02.18 12:02","24.02.18 13:37",0,,,"24.02.18 13:42"
3,"24.02.18 13:37","24.02.18 13:47",0,,"1800023900Y100","24.02.18 13:47"
1,"24.02.18 13:47","24.02.18 14:17",0,,,"24.02.18 14:22"
1,"24.02.18 14:20","24.02.18 14:36",0,,,"24.02.18 14:41"
1,"24.02.18 23:38","24.02.18 23:58",0,,,"25.02.18 00:03"
1,"24.02.18 16:53","24.02.18 18:15",0,,,"24.02.18 18:20"
1,"24.02.18 18:30","24.02.18 22:16",0,,,"24.02.18 22:21"
2,"24.02.18 23:05","24.02.18 23:11",0,,"1800007000Y100","24.02.18 23:11"
3,"24.02.18 23:45","25.02.18 00:02",0,,"1800007100Y100","25.02.18 00:02"
3,"25.02.18 00:36","25.02.18 01:17",0,,"1800006100Y100","25.02.18 01:17"
1,"25.02.18 00:35","25.02.18 01:13",0,,,"25.02.18 01:18"
1,"25.02.18 01:17","25.02.18 01:40",0,,,"25.02.18 01:45"
1,"25.02.18 01:42","26.02.18 11:54",0,,,"26.02.18 11:59"
1,"26.02.18 12:00","26.02.18 12:20",0,,,"26.02.18 12:25"
1,"26.02.18 13:36","26.02.18 13:50",0,,,"26.02.18 13:55"
1,"26.02.18 12:38","26.02.18 13:07",0,,,"26.02.18 13:12"
3,"26.02.18 14:20","27.02.18 10:44",0,,"1800010800Y100","27.02.18 10:44"
1,"26.02.18 14:11","27.02.18 13:30",0,,,"27.02.18 13:35"
1,"27.02.18 10:44","27.02.18 10:45",0,,,"27.02.18 10:50"
3,"27.02.18 10:45","27.02.18 13:23",0,,"1800010800Y100","27.02.18 13:23"
1,"27.02.18 13:23","27.02.18 13:27",0,,,"27.02.18 13:32"
3,"27.02.18 13:27","27.02.18 13:37",0,,"1800010900Y100","27.02.18 13:37"
3,"27.02.18 13:50","27.02.18 14:08",0,,"1800010900Y100","27.02.18 14:08"
1,"27.02.18 13:45","27.02.18 14:04",0,,,"27.02.18 14:09"
3,"28.02.18 12:54","28.02.18 13:14",0,,"1800011000Y100","28.02.18 13:14"
1,"27.02.18 14:11","28.02.18 07:44",0,,,"28.02.18 07:49"
1,"28.02.18 07:50","28.02.18 13:03",0,,,"28.02.18 13:08"
2,"01.03.18 07:12","01.03.18 07:35",0,,"1800011100Y100","01.03.18 07:35"
1,"28.02.18 13:50","28.02.18 14:06",0,,,"28.02.18 14:11"
1,"28.02.18 14:19","01.03.18 07:24",0,,,"01.03.18 07:29"
1,"01.03.18 08:39","01.03.18 09:19",0,,,"01.03.18 09:24"
1,"01.03.18 07:43","01.03.18 07:52",0,,,"01.03.18 07:57"
2,"01.03.18 08:12","01.03.18 08:18",0,,"1800009200Y100","01.03.18 08:18"
3,"01.03.18 08:48","01.03.18 09:31",0,,"1800025400Y100","01.03.18 09:31"
1,"01.03.18 10:02","01.03.18 10:12",0,,,"01.03.18 10:17"
2,"01.03.18 11:23","01.03.18 11:31",0,,"17000622000000","01.03.18 11:31"
1,"01.03.18 10:33","01.03.18 12:05",0,,,"01.03.18 12:10"
2,"01.03.18 11:32","01.03.18 11:37",0,,"17000622000000","01.03.18 11:37"
2,"01.03.18 11:39","01.03.18 11:51",0,,"17000622000000","01.03.18 11:51"
3,"26.03.18 11:29","26.03.18 11:41",0,,"1800055900Y100","26.03.18 11:41"
2,"26.03.18 11:24","26.03.18 11:29",0,,"1800055900Y100","26.03.18 11:34"
1,"26.03.18 11:41","26.03.18 11:44",0,,,"26.03.18 11:44"
2,"26.03.18 11:58","26.03.18 12:02",0,,"1800056000Y100","26.03.18 12:07"
3,"26.03.18 12:02","26.03.18 12:58",0,,"1800056000Y100","26.03.18 12:58"
1,"26.03.18 12:58","26.03.18 12:58",0,,,"26.03.18 12:58"
3,"26.03.18 13:40","26.03.18 14:01",0,,"1800055200Y100","26.03.18 14:01"
2,"26.03.18 13:37","26.03.18 13:40",0,,"1800055200Y100","26.03.18 13:45"
1,"26.03.18 14:01","26.03.18 14:02",0,,,"26.03.18 14:02"
1,"26.03.18 14:49","26.03.18 15:02",0,,"1800055300Y100","26.03.18 15:07"
3,"26.03.18 15:02","26.03.18 15:27",0,,"1800055300Y100","26.03.18 15:27"
2,"26.03.18 15:27","26.03.18 15:37",0,,"1800055300Y100","26.03.18 15:37"
2,"26.03.18 16:23","26.03.18 16:24",0,,"1800027800Y100","26.03.18 16:29"
3,"26.03.18 16:24","26.03.18 17:29",0,,"1800027800Y100","26.03.18 17:29"
1,"26.03.18 17:29","26.03.18 17:29",0,,,"26.03.18 17:29"
1,"26.03.18 17:37","26.03.18 17:37",0,,"1800027800Y100","26.03.18 17:42"
2,"27.03.18 08:08","27.03.18 08:14",0,,"1800057700Y100","27.03.18 08:14"
1,"27.03.18 08:22","27.03.18 08:33",0,,"1800057700Y100","27.03.18 08:38"
3,"27.03.18 08:33","27.03.18 08:59",0,,"1800057700Y100","27.03.18 08:59"
2,"27.03.18 08:59","27.03.18 09:12",0,,"1800057700Y100","27.03.18 09:17"
3,"27.03.18 09:12","27.03.18 09:29",0,,"1800057700Y100","27.03.18 09:29"
2,"27.03.18 09:30","27.03.18 09:39",0,,"1800057700Y100","27.03.18 09:44"
3,"27.03.18 09:39","27.03.18 09:50",0,,"1800057700Y100","27.03.18 09:50"
1,"27.03.18 09:50","27.03.18 09:51",0,,,"27.03.18 09:51"
1,"27.03.18 11:19","27.03.18 11:22",0,,"1800055000Y100","27.03.18 11:27"
3,"27.03.18 11:22","27.03.18 11:38",0,,"1800055000Y100","27.03.18 11:38"
2,"27.03.18 11:38","27.03.18 11:46",0,,"1800055000Y100","27.03.18 11:46"
1,"27.03.18 12:33","27.03.18 12:39",0,,"1800057100Y100","27.03.18 12:39"
2,"27.03.18 12:36","27.03.18 12:53",0,,"1800057100Y100","27.03.18 12:58"
3,"27.03.18 12:53","27.03.18 13:37",0,,"1800057100Y100","27.03.18 13:37"
1,"27.03.18 13:37","27.03.18 13:37",0,,,"27.03.18 13:37"
2,"27.03.18 13:37","27.03.18 13:38",0,,"1800057100Y100","27.03.18 13:43"
3,"27.03.18 13:38","27.03.18 14:09",0,,"1800057100Y100","27.03.18 14:09"
1,"27.03.18 14:09","27.03.18 14:10",0,,,"27.03.18 14:10"
2,"27.03.18 14:10","27.03.18 14:10",0,,"1800057100Y100","27.03.18 14:15"
3,"27.03.18 14:10","27.03.18 14:36",0,,"1800057100Y100","27.03.18 14:36"
1,"27.03.18 14:36","27.03.18 14:37",0,,,"27.03.18 14:37"
1,"27.03.18 14:47","27.03.18 14:55",0,,"1800057100Y100","27.03.18 15:00"
3,"27.03.18 14:55","27.03.18 17:13",0,,"1800057100Y100","27.03.18 17:13"
2,"27.03.18 17:13","27.03.18 17:19",0,,"1800057100Y100","27.03.18 17:19"
2,"27.03.18 17:32","27.03.18 17:36",0,,"1700082200Y100","27.03.18 17:41"
3,"27.03.18 17:36","27.03.18 20:07",0,,"1700082200Y100","27.03.18 20:07"
1,"27.03.18 20:07","27.03.18 20:07",0,,,"27.03.18 20:07"
2,"27.03.18 20:08","27.03.18 20:13",0,,"1700082200Y100","27.03.18 20:13"
